region,station,ecart,d_meteo,n50,e_c,d_c,n_c
gasp,20602,0.044902282843281904,15.51420351717833,8.123287671232877,0.1298869237062914,-0.8501945326524982,-8.34086205733323
gasp,11003,-0.0004695656823023864,15.834933078804731,16.444444444444443,0.08451507518070712,-0.5294649710260977,-0.01970528412166317
gasp,21702,-0.0544233347487425,31.703130512138987,11.696969696969697,0.03056130611426701,15.338732462308158,-4.767180031596409
gasp,11707,-0.4114108973706954,19.460460159804114,13.6878612716763,-0.3264262565076859,3.0960621099732855,-2.776288456889805
gasp,21407,-0.06289450744156888,12.243188218924308,12.371794871794872,0.02209013342144063,-4.121209830906521,-4.092354856771234
gasp,22003,0.00871540697932438,9.63939913997209,23.53941908713693,0.09370004784233389,-6.724998909858739,7.075269358570825
gasp,22301,-0.06354128673211834,16.7072132093236,14.592592592592593,0.02144335413089117,0.34281515949277264,-1.8715571359735126
gasp,10802,-0.03703076576714004,22.14520074756895,8.49079754601227,0.04795387509586947,5.780802697738121,-7.973352182553835
gasp,21601,0.0022120142646260277,20.655183275003154,11.921686746987952,0.08719665512763554,4.290785225172325,-4.542462981578154
gasp,22513,-0.03487305956264497,8.957054929140696,27.119565217391305,0.05011158130036454,-7.407343120690133,10.655415488825199
gasp,22507,0.033061444179025345,7.405926845468569,30.358490566037737,0.11804608504203486,-8.95847120436226,13.894340837471631
gasp,11204,-0.1478861031771599,14.129320084075712,20.87012987012987,-0.06290146231415038,-2.235077965755117,4.405980141563763
gasp,11509,-0.12150014634189066,8.487446051478504,20.403225806451612,-0.03651550547888115,-7.876951998352325,3.939076077885506
gasp,10902,-0.06739998924977797,24.331103251331967,13.517241379310345,0.01758465161323154,7.966705201501139,-2.946908349255761
gasp,20404,-0.13294398853902611,25.888013000210847,7.288888888888889,-0.0479593476760166,9.523614950380018,-9.175260839677218
gasp,21916,-0.3142717574613426,8.728592776868677,23.0,-0.22928711659833312,-7.635805272962152,6.535850271433894
mont,30421,-0.12488659235546307,3.1828649244072706,79.43478260869566,-0.09401283116085182,-5.868954241711068,18.98679883073013
mont,30423,-0.07350681398537762,3.9047924426593386,95.0,-0.04263305279076637,-5.147026723459,34.552016222034474
mont,30345,-0.0972809886520013,8.499505640236228,58.76112412177986,-0.06640722745739006,-0.552313525882111,-1.6868596561856677
mont,30356,0.13641284908403617,13.203652989795902,30.25,0.1672866102786474,4.151833823677563,-30.197983777965526
mont,30424,-0.18897176667586446,12.715481935198971,75.42,-0.15809800548125322,3.6636627690806325,14.972016222034476
mont,30348,0.02172118341065965,11.811815319214844,48.0,0.0525949446052709,2.7599961530965054,-12.447983777965526
mont,30415,0.015924623627095125,4.677130921640572,73.83333333333333,0.046798384821706375,-4.374688244477767,13.385349555367803
mont,30425,-0.06158519735228707,6.039683655899863,59.8421052631579,-0.03071143615767582,-3.012135510218476,-0.6058785148076282
mont,30431,-0.09928306862308989,2.9525497054650582,74.44444444444444,-0.06840930742847864,-6.0992694606532805,13.996460666478917
mont,30315,0.055343313511135306,5.611115510716859,43.58,0.08621707470574655,-3.44070365540148,-16.867983777965527
mont,30920,-0.14630364373246135,9.265369296287583,79.0,-0.11542988253785011,0.21355013016924396,18.552016222034474
mont,30314,-0.16242996352139222,4.742856880830897,62.68181818181818,-0.13155620232678097,-4.308962285287442,2.2338344038526543
mont,30355,0.05327821635473007,3.01032329594967,46.851851851851855,0.08415197754934131,-6.041495870168669,-13.59613192611367
mont,30905,-0.11501357596305894,14.359057576512399,63.845794392523366,-0.0841398147684477,5.30723841039406,3.397810614557841
mont,30340,0.08435692857103083,5.803183639188219,61.92857142857143,0.11523068976564207,-3.24863552693012,1.480587650605905
mont,30353,-0.031634266665400035,4.353562994039067,55.375,-0.0007605054707887846,-4.6982561720792715,-5.072983777965526
mont,30907,-0.047198138440401216,13.1751609029527,77.86666666666666,-0.016324377245789966,4.123341736834361,17.418682888701134
mont,30921,-0.0912195042651377,15.089697214716649,69.0,-0.060345743070526446,6.03787804859831,8.552016222034474
mont,30304,-0.020170869122126067,9.807848288901,45.38922155688623,0.010702892072485183,0.7560291227826621,-15.058762221079299
mont,30343,0.004558487845059078,3.4791349355112877,55.333333333333336,0.03543224903967033,-5.5726842306070505,-5.11465044463219
mont,30316,0.05328176115461192,23.441833290999476,28.625,0.08415552234922316,14.390014124881137,-31.822983777965526
mont,30429,0.11791564965668933,6.420267051767572,73.0,0.14878941085130057,-2.6315521143507663,12.552016222034474
mont,30919,0.006594868662954667,22.644952407830367,32.84057971014493,0.03746862985756592,13.593133241712028,-27.607404067820596
outv,40406,-0.19689356656764712,8.899763066644978,14.709677419354838,0.05731904849678293,-7.926462957079929,-0.43155276077631655
outv,40204,-0.20858709538306797,21.07572083053535,13.431486880466473,0.04562551968136208,4.249494806810443,-1.709743299664682
outv,46709,-0.020088699127116194,3.983449069699071,49.4,0.23412391593731385,-12.842776954025835,34.258769819868846
outv,40840,-0.3158112976965427,23.564601135646203,4.469879518072289,-0.061598682632112656,6.738375111921297,-10.671350662058867
outv,40238,-0.20431470891031178,15.576194422924106,14.404255319148936,0.049897906154118266,-1.250031600800801,-0.7369748609822189
outv,40110,-0.23624978959062848,8.24549909117077,17.78021978021978,0.01796282547380157,-8.580726932554137,2.6389896000886264
outv,40122,-0.30331832857325114,5.010547446680656,14.78125,-0.04910571350882109,-11.81567857704425,-0.3599801801311546
outv,40134,-0.520336345737969,24.91423625408766,25.0,-0.266123730673539,8.088010230362752,9.858769819868845
outv,40129,-0.3722329388471833,4.8505101626428075,15.0,-0.11802032378275323,-11.975715861082099,-0.14123018013115463
outv,40841,-0.24152378918206518,18.417093894236622,3.652173913043478,0.012688825882364863,1.5908678705117154,-11.489056267087676
outv,46404,0.06290075584693988,26.44542681021638,31.133333333333333,0.31711337091136993,9.619200786491472,15.992103153202178
outv,40409,-0.3077127449686296,11.617785046526729,9.0,-0.053500129904199556,-5.208440977198178,-6.141230180131155
outv,40830,-0.3914517427996653,36.25606504462644,3.4783783783783786,-0.13723912773523528,19.429839020901532,-11.662851801752776
outv,40212,-0.322412128634999,14.734423782383363,15.5,-0.06819951357056897,-2.0918022413415436,0.3587698198688454
outv,40624,-0.18866785666547747,19.688119271999064,3.6769230769230767,0.06554475839895257,2.861893248274157,-11.464307103208078
outv,40241,-0.30070156419326677,25.940181049578314,6.842105263157895,-0.04648894912883672,9.113955025853407,-8.299124916973259
sagu,61024,-0.026938830440411232,11.825794178692657,26.46153846153846,0.11047360645634202,-10.689097948064575,11.511869163644986
sagu,61901,-0.12301246387693032,20.187960472864795,6.628158844765343,0.014399973019822931,-2.326931653892437,-8.32151045312813
sagu,60704,-0.1292475474310525,13.54526643757025,20.0,0.008164889465700764,-8.969625689186982,5.0503307021065265
sagu,60102,-0.17952625518244425,13.38726649581437,10.566666666666666,-0.042113818285690996,-9.127625630942863,-4.383002631226807
sagu,60601,-0.05197345313644908,13.845924766967935,29.375,0.08543898376030418,-8.668967359789297,14.425330702106526
sagu,60901,-0.03824089237325623,5.467283427254035,30.88888888888889,0.09917154452349702,-17.047608699503197,15.939219590995416
sagu,62002,-0.9312735611387998,27.79169797686653,10.0,-0.7938611242420466,5.276805850109298,-4.9496692978934735
sagu,60603,-0.15472184929542726,10.6560174909753,35.333333333333336,-0.017309412398674007,-11.858874635781932,20.383664035439864
sagu,62102,-0.2360309693870909,43.445155593958674,1.7586206896551724,-0.09861853249033764,20.930263467201442,-13.191048608238301
sagu,61801,-0.09023209857710268,18.41071815389436,7.434782608695652,0.04718033831965057,-4.104173972862871,-7.514886689197821
sagu,61307,0.03401975212605013,21.891815351723864,30.2,0.17143218902280338,-0.6230767750333683,15.250330702106526
sagu,61909,-0.11393238935948136,25.816377564399318,8.444444444444445,0.023480047537271898,3.3014854376420857,-6.505224853449029
sagu,62114,-0.17458288108556008,60.2174469288674,1.3502824858757063,-0.03717044418880683,37.70255480211017,-13.599386812017768
sagu,62701,-0.06162732040487995,18.584519716421458,17.807692307692307,0.0757851164918733,-3.9303724103357744,2.858023009798833
sagu,61502,-0.08521606696711037,21.222505477845946,9.552,0.05219636992964288,-1.292386648911286,-5.397669297893474
sagu,61028,-0.06708482741190447,24.058335705775136,14.504424778761061,0.07032760948484879,1.5434435790179037,-0.44524451913241236
sagu,61020,-0.13431398890723512,31.696393258020592,7.709090909090909,0.0030984479895181383,9.18150113126336,-7.2405783888025645
sagu,62803,-0.08279182450959344,39.20489357218453,5.205128205128205,0.05462061238715982,16.6900014454273,-9.744541092765267
sagu,61022,-0.11780785659495996,22.579518283201743,10.44,0.019604580301793295,0.0646261564445112,-4.509669297893474
sagu,64101,0.01628658601857369,6.4629516818457295,15.333333333333334,0.15369902291532694,-16.0519404449115,0.3836640354398604
slno,52238,-0.30126560488853904,23.79080484118965,19.333333333333332,-0.04537237494436286,6.574419113805945,3.3621022394492517
slno,50117,-0.3014298167513598,30.28749998103154,7.8559322033898304,-0.04553658680718364,13.071114253647835,-8.11529889049425
slno,50409,-0.23928633197694438,22.772389587957278,12.209302325581396,0.016606897967231804,5.556003860573572,-3.7619287683026847
slno,52805,-0.347756239637074,19.504914449886883,7.232558139534884,-0.09186300969289785,2.2885287225031767,-8.738672954349196
slno,50135,-0.2886333977704636,30.90404867809641,8.514851485148515,-0.032740167826287414,13.687662950712703,-7.456379608735565
slno,50119,-0.32080808361897317,23.346520517693623,5.4,-0.06491485367479699,6.130134790309917,-10.57123109388408
slno,50144,-0.45041799108746305,18.100215792582603,6.25748502994012,-0.19452476114328687,0.8838300651988966,-9.713746063943962
slno,50904,0.000969172368064708,11.734905510491515,25.458333333333332,0.2568624023122409,-5.481480216892191,9.487102239449252
slno,52228,-0.6415737575533,15.50789800925834,12.5,-0.38568052760912386,-1.7084877181253653,-3.4712310938840805
slno,52233,-0.2061913166207905,19.806100850165237,19.666666666666668,0.049701913323385694,2.5897151227815307,3.6954355727825874
slno,52212,-0.2881552833273955,11.282710569197599,17.82191780821918,-0.0322620533832193,-5.933675158186107,1.8506867143350991
slno,50304,-0.22451075121932373,13.229513773457771,10.287937743190662,0.03138247872485245,-3.9868719539259345,-5.683293350693418
slno,50801,-0.1920491432791136,13.161738376876084,9.080459770114942,0.06384408666506258,-4.054647350507622,-6.890771323769139
slno,52606,-0.4761833158430584,9.942030168909268,13.909090909090908,-0.22029008589888222,-7.274355558474438,-2.062140184793172
slno,50702,-0.22738623274545344,26.989461604247616,16.4,0.02850699719872274,9.77307587686391,0.4287689061159181
slno,51001,-0.1437592909981349,9.679725464969657,15.8,0.11213393894604129,-7.536660262414049,-0.17123109388407975
slno,52401,-0.22006034061117508,6.660827994618511,20.818181818181817,0.035832889333001106,-10.555557732765195,4.846950724297736
slno,51005,-0.21163898973305928,7.987418882435438,9.181818181818182,0.0442542402111169,-9.228966844948268,-6.789412912065899
slno,52219,-0.40290986599414713,12.349724006566873,17.854368932038835,-0.14701663604997095,-4.866661720816833,1.883137838154754
slno,50915,-0.31882667411121846,13.448303197395695,28.0,-0.06293344416704227,-3.7680825299880105,12.02876890611592
slno,52601,-0.392994670372929,9.500145466512613,16.666666666666668,-0.13710144042875283,-7.716240260871093,0.6954355727825874
slno,50916,-0.030314453099881344,6.288812082649606,9.666666666666666,0.22557877684429484,-10.9275736447341,-6.304564427217414
slno,51502,-0.257294302545358,22.78675247496056,11.848484848484848,-0.0014010726011818297,5.5703667475768555,-4.122746245399233
slno,51305,-0.3438409777024048,24.616599335898197,13.0,-0.08794774775822861,7.400213608514491,-2.9712310938840805
slno,54001,0.23130805033875496,20.656038368312654,43.0,0.48720128028293114,3.439652640928948,27.02876890611592
slno,50408,-0.20390617743602324,19.576556087129305,11.459183673469388,0.05198705250815294,2.3601703597455987,-4.512047420414692
slno,50812,-0.1102014222759925,20.930758566869468,42.0,0.14569180766818368,3.714372839485762,26.02876890611592
slso,24016,-0.04649099588933947,3.7482318827116337,76.0,-0.04169957884424727,-7.390259596699959,24.23540734616237
slso,30215,-0.12640717829808978,17.03538793491351,80.71641791044776,-0.12161576125299758,5.896896455501915,28.951825256610128
slso,30282,-0.06569861349927397,4.731014950713194,74.59223300970874,-0.06090719645418177,-6.4074765286984,22.827640355871104
slso,23402,-0.006822380783405024,12.785065097999238,48.4954954954955,-0.0020309637383128226,1.6465736185876452,-3.2690971583421344
slso,23432,-0.05186755061044146,2.1553733170023293,67.5,-0.04707613356534926,-8.983118162409264,15.735407346162368
slso,23004,0.1258266901836984,18.6841466303582,54.44444444444444,0.1306181072287906,7.545655150946606,2.6798517906068113
slso,24003,-0.00966299214415478,4.595967388827207,56.90384615384615,-0.004871575099062579,-6.542524090584386,5.139253500008522
slso,23306,-0.028283736419815075,3.241151595046952,36.53333333333333,-0.023492319374722875,-7.897339884364641,-15.2312593205043
slso,23401,-0.033544739678906366,4.337231897267569,67.74603174603175,-0.028753322633814166,-6.8012595821440245,15.981439092194115
slso,30106,0.05566647148791248,10.345935340379212,47.0,0.06045788853300468,-0.7925561390323814,-4.7645926538376315
slso,30242,-0.11949786547876895,2.95221629896417,80.02857142857142,-0.11470644843367675,-8.186275180447424,28.263978774733793
slso,22601,-0.09753642389517436,14.564896275100347,34.36363636363637,-0.09274500685008216,3.426404795688754,-17.400956290201265
slso,23450,-0.03725064134241418,4.692667956763727,80.71428571428571,-0.03245922429732198,-6.445823522647866,28.949693060448077
slso,30299,0.10161687073677139,23.72204489305201,28.53846153846154,0.10640828778186359,12.583553413640418,-23.22613111537609
slso,23429,0.0029491028092156757,15.680362583462417,38.922330097087375,0.0077405198543078774,4.5418711040508235,-12.842262556750256
slso,23702,0.12933762101204782,7.993410989427858,44.54545454545455,0.13412903805714002,-3.1450804899837355,-7.219138108383085
slso,23303,-0.015273138396230679,10.037593119684123,55.31818181818182,-0.010481721351138477,-1.10089835972747,3.5535891643441886
slso,23422,0.12553169415867493,4.4440966849369845,37.69135802469136,0.13032311120376713,-6.694394794474609,-14.07323462914627
slso,23428,-0.025071774316405948,14.465928480045477,21.54255319148936,-0.020280357271313748,3.327437000633884,-30.22203946234827
slso,24015,0.10556609055958166,11.111709943838923,56.4,0.11035750760467386,-0.02678153557267038,4.635407346162367
slso,23002,0.061952310213023054,13.573780311329152,52.666666666666664,0.06674372725811525,2.4352888319175587,0.9020740128290328
slso,24004,0.0561185843531401,11.959761755426783,58.5,0.0609100013982323,0.8212702760151895,6.7354073461623685
slso,30103,-0.04565087105379517,15.28757311308834,36.603960396039604,-0.04085945400870297,4.149081633676747,-15.160632257798028
slso,24014,-0.02941835733533682,5.961958601197394,60.06603773584906,-0.02462694029024462,-5.176532878214199,8.301445082011426
slso,30234,-0.08965868847563285,4.36725444587451,80.02752293577981,-0.08486727143054065,-6.7712370335370835,28.262930281942182
slso,22704,-0.06552319812815544,11.981926286472833,35.082191780821915,-0.060731781083063235,0.8434348070612394,-16.682400873015716
slso,30101,0.011812507748227175,27.272124426005192,24.926829268292682,0.016603924793319375,16.1336329465936,-26.83776338554495
slso,23106,-0.029853159413034014,17.655632494215002,35.01754385964912,-0.025061742367941814,6.517141014803409,-16.74704879418851
slso,23448,-0.016630059944863218,16.762791115943855,47.06372549019608,-0.011838642899771016,5.624299636532262,-4.700867163641554
slso,30120,0.020021910488178807,18.007508572299695,34.986666666666665,0.024813327533271007,6.869017092888102,-16.777925987170967
